"Titre court","Titre complet","Numéro de l'amendement","Partie de l'amendement","Sort de l'amendement","Désignation de l'article","Délibération","Auteur","Cosignataire(s)","Instance","Etape du texte","URL Dossier législatif","URL Texte référence","URL Amendement","URL Amendement format XML"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1687 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1687","I","Non renseigné","Après l'article 25","Première délibération","Garot Guillaume",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_25","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1687","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001687.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 71 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE71","II","Non renseigné","Article 49","Première délibération","Meunier Manon rapporteure","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE71","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000071.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1435 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1435","I","Non renseigné","Article 36","Première délibération","Lejeune Claire","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1435","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001435.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1432 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1432","I","Non renseigné","Article 36","Première délibération","Le Coq Aurélien","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1432","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001432.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1437 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1437","I","Non renseigné","Article 36","Première délibération","Feld Mathilde","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1437","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001437.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1011 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1011","I","Non renseigné","Article 36","Première délibération","Pantel Sophie",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1011","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001011.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1471 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1471","I","Non renseigné","Article 30","Première délibération","William Jiovanny","  M. Baptiste, Mme Bellay, M. Califer et M. Naillet","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_30","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1471","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001471.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 613 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF613","I","Non renseigné","Article 36","Première délibération","Taite Jean-Pierre",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF613","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000613.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 585 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF585","I","Non renseigné","Article 36","Première délibération","Travert Stéphane","  Mme Ronceret et M. Fugit","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF585","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000585.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 525 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF525","I","Non renseigné","Article 36","Première délibération","Le Peih Nicole",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF525","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000525.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 863 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF863","I","Non renseigné","Article 36","Première délibération","Vigier Jean-Pierre","  Mme Corneloup, Mme Petex, M. Cordier, Mme Sylvie Bonnet et Mme Duby-Muller","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_36","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF863","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000863.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 239 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF239","I","Non renseigné","Après l'article 29","Première délibération","Bonnecarrère Philippe",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_29","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF239","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000239.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 1195 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF1195","I","Non renseigné","Après l'article 29","Première délibération","Duby-Muller Virginie","  M. Bazin et Mme Corneloup","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_29","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF1195","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N001195.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 623 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF623","I","Non renseigné","Après l'article 21","Première délibération","Lejeune Claire","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, Mme Manon Meunier, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_21","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF623","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000623.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 953 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","I-CF953","I","Non renseigné","Après l'article 29","Première délibération","Breton Xavier",,"Finances","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906A.asp#D_ARTICLE_29","https://www.assemblee-nationale.fr/dyn/17/amendements/1906A/CION_FIN/CF953","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO59048B1906P1D1N000953.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 13 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE13","II","Non renseigné","Article 49","Première délibération","Potier Dominique","  Mme Thomin, Mme Battistel, M. Benbrahim, M. Delaporte, M. Echaniz, M. Lhardit, M. Naillet et Mme Rossi","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE13","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000013.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 60 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE60","II","Non renseigné","Article 49","Première délibération","Meunier Manon rapporteure","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE60","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000060.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 66 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE66","II","Non renseigné","Article 49","Première délibération","Meunier Manon rapporteure","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE66","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000066.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 8 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE8","II","Non renseigné","Article 49","Première délibération","Potier Dominique","  Mme Thomin, Mme Battistel, M. Benbrahim, M. Delaporte, M. Echaniz, M. Lhardit, M. Naillet et Mme Rossi","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE8","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000008.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 62 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE62","II","Non renseigné","Article 49","Première délibération","Fournier Charles","  M. Amirshahi, Mme Arrighi, Mme Autain, Mme Balage El Mariky, Mme Voynet, Mme Belluco, M. Ben Cheikh, M. Biteau, M. Arnaud Bonnet, M. Nicolas Bonnet, Mme Chatelain, M. Corbière, M. Davi, M. Duplessy, Mme Garin, M. Damien Girard, M. Gustave, Mme Catherine Hervieu, M. Iordanoff, Mme Laernoes, M. Lahais, M. Lucas-Lundy, Mme Ozenne, M. Peytavie, Mme Pochon, M. Raux, Mme Regol, M. Roumégas, Mme Sandrine Rousseau, M. Ruffin, Mme Sas, Mme Sebaihi, Mme Simonnet, Mme Taillé-Polian, M. Tavernier et M. Thierry","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE62","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000062.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 11 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE11","II","Non renseigné","Article 49","Première délibération","Thomin Mélanie","  M. Potier, Mme Battistel, M. Benbrahim, M. Delaporte, M. Echaniz, M. Lhardit, M. Naillet et Mme Rossi","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE11","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000011.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 64 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE64","II","Non renseigné","Article 49","Première délibération","Meunier Manon rapporteure","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE64","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000064.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 24 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE24","II","Non renseigné","Article 49","Première délibération","Meunier Manon rapporteure","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE24","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000024.xml"
"PROJET DE LOI DE FINANCES POUR 2026","Amendement n° 69 - PROJET DE LOI DE FINANCES POUR 2026 - 1ère lecture (1ère assemblée saisie) - n° 1906","II-CE69","II","Non renseigné","Article 49","Première délibération","Meunier Manon rapporteure","  Mme Abomangoli, M. Alexandre, M. Amard, Mme Amiot, Mme Amrani, M. Arenas, M. Arnault, Mme Belouassa-Cherifi, M. Bernalicis, M. Bex, M. Bilongo, M. Bompard, M. Boumertit, M. Boyard, M. Cadalen, M. Caron, M. Carrière, Mme Cathala, M. Cernon, Mme Chikirou, M. Clouet, M. Coquerel, M. Coulomme, M. Delogu, M. Diouara, Mme Dufour, Mme Erodi, Mme Feld, M. Fernandes, Mme Ferrer, M. Gaillard, Mme Guetté, M. Guiraud, Mme Hamdane, Mme Hignet, M. Kerbrat, M. Lachaud, M. Lahmar, M. Laisney, M. Le Coq, M. Le Gall, Mme Leboucher, M. Legavre, Mme Legrain, Mme Lejeune, Mme Lepvraud, M. Léaument, Mme Élisa Martin, M. Maudet, Mme Maximi, Mme Mesmeur, M. Nilor, Mme Nosbé, Mme Obono, Mme Oziol, Mme Panot, M. Pilato, M. Piquemal, M. Portes, M. Prud'homme, M. Ratenon, M. Saint-Martin, M. Saintoul, Mme Soudais, Mme Stambach-Terrenoir, M. Aurélien Taché, Mme Taurinya, M. Tavel, Mme Trouvé et M. Vannier","Affaires économiques","1ère lecture (1ère assemblée saisie)","https://www.assemblee-nationale.fr/dyn/17/dossiers/PLF_2026","https://www.assemblee-nationale.fr/17/textes/1906C.asp#D_Etat_B","https://www.assemblee-nationale.fr/dyn/17/amendements/1906C/CION-ECO/CE69","https://www.assemblee-nationale.fr/dyn/opendata/AMANR5L17PO419610B1906P2D1N000069.xml"
